0.0,0.0,0.75,0.95,0.64,0.95,0.58,1.11,0.67,1.14,0.83,0.95,0.89,1.08,0.83,1.17,0.67,1.24,0.0,0.0,0.0,0.0,0.81,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.95,0.0,0.0
0.0,0.0,0.75,0.95,0.64,0.95,0.58,1.11,0.67,1.14,0.83,0.95,0.89,1.08,0.83,1.17,0.67,1.24,0.0,0.0,0.0,0.0,0.81,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.91,0.0,0.0
0.0,0.0,0.75,0.95,0.64,0.95,0.58,1.08,0.67,1.14,0.83,0.95,0.89,1.08,0.83,1.17,0.67,1.24,0.0,0.0,0.0,0.0,0.81,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.91,0.0,0.0
0.0,0.0,0.75,0.95,0.64,0.95,0.58,1.11,0.67,1.14,0.83,0.95,0.89,1.08,0.83,1.17,0.67,1.24,0.0,0.0,0.0,0.0,0.81,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.95,0.0,0.0
0.0,0.0,0.75,0.95,0.64,0.95,0.58,1.11,0.67,1.14,0.83,0.95,0.89,1.08,0.83,1.17,0.67,1.27,0.0,0.0,0.0,0.0,0.81,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.91,0.0,0.0
0.0,0.0,0.75,0.95,0.64,0.95,0.58,1.11,0.67,1.14,0.83,0.95,0.89,1.08,0.83,1.17,0.67,1.27,0.0,0.0,0.0,0.0,0.81,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.91,0.0,0.0
0.0,0.0,0.75,0.95,0.64,0.95,0.58,1.08,0.67,1.14,0.83,0.95,0.89,1.08,0.83,1.17,0.67,1.24,0.0,0.0,0.0,0.0,0.81,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.91,0.0,0.0
0.0,0.0,0.75,0.95,0.64,0.95,0.58,1.08,0.67,1.14,0.83,0.95,0.89,1.08,0.83,1.17,0.67,1.27,0.0,0.0,0.0,0.0,0.81,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.95,0.0,0.0
0.0,0.0,0.72,0.91,0.64,0.95,0.58,1.11,0.67,1.14,0.83,0.95,0.89,1.08,0.83,1.17,0.67,1.27,0.0,0.0,0.0,0.0,0.81,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.91,0.0,0.0
0.0,0.0,0.75,0.95,0.64,0.95,0.58,1.11,0.67,1.14,0.83,0.95,0.89,1.08,0.83,1.17,0.67,1.27,0.0,0.0,0.0,0.0,0.81,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.91,0.0,0.0
